Year,Collocate,MI Score,Context,File,Directory
1879,that,4.68,"given rise, the fact remains that nearly",rstl_1879_0073.txt,txt_rstl
1879,that,4.68,one in the fact that bhe change,rstl_1879_0073.txt,txt_rstl
1879,that,4.68,it is the fact that if the,rstl_1879_0073.txt,txt_rstl
1879,that,4.68,attributed to the fact that the blacked,rstl_1879_0064.txt,txt_rstl
1879,that,4.68,shows that the fact that the earth's,rstl_1879_0073.txt,txt_rstl
1879,that,4.68,42.) VIII. The fact that the times,rstl_1879_0078.txt,txt_rstl
1879,that,4.68,also to the fact that they partly,rstl_1879_0073.txt,txt_rstl
1879,that,4.68,and from the fact that the difference,rstl_1879_0063.txt,txt_rstl
1879,that,4.68,occasioned by the fact that the tinfoil,rstl_1879_0066.txt,txt_rstl
1879,that,4.68,it is the fact that they were,rstl_1879_0066.txt,txt_rstl
1879,that,4.68,arise from the fact that the effects,rstl_1879_0066.txt,txt_rstl
1879,that,4.68,"point out, the fact that here we",rstl_1879_0066.txt,txt_rstl
1879,that,4.68,"plate, bub the fact that the pressure",rstl_1879_0078.txt,txt_rstl
1879,that,4.68,"previously tried, the fact that the difference",rstl_1879_0078.txt,txt_rstl
1879,that,4.68,136 Whether the fact that the thicker,rstl_1879_0078.txt,txt_rstl
1879,that,4.68,allow. From the fact that the fibre,rstl_1879_0078.txt,txt_rstl
1879,that,4.68,for the observed fact that the positive,rstl_1879_0078.txt,txt_rstl
1879,that,4.68,owing to the fact that in all,rstl_1879_0078.txt,txt_rstl
1879,that,4.68,confirmed by the fact that it is,rstl_1879_0066.txt,txt_rstl
1879,that,4.68,"interval, then the fact that if small",rstl_1879_0078.txt,txt_rstl
1879,that,4.68,"and 2. The fact that 8,=8,=s when",rstl_1879_0078.txt,txt_rstl
1879,that,4.68,"this asxumption, The fact that the logarithmic",rstl_1879_0078.txt,txt_rstl
1879,that,4.68,"Hence, in the fact that we find",rstl_1879_0078.txt,txt_rstl
1879,that,4.68,for thermal transpiration—a fact which proves that,rstl_1879_0078.txt,txt_rstl
1879,that,4.68,owing to the fact that a larger,rstl_1879_0078.txt,txt_rstl
1879,that,4.68,once from the fact that the PROPERTIES,rstl_1879_0078.txt,txt_rstl
1879,that,4.68,shown by the fact that the logarithmic,rstl_1879_0078.txt,txt_rstl
1879,that,4.68,to me the fact that the pressure,rstl_1879_0078.txt,txt_rstl
1880,that,4.64,"pairs, it in fact appears that taking",rstl_1880_0021.txt,txt_rstl
1880,that,4.64,aware of the fact that some sorts,rstl_1880_0017.txt,txt_rstl
1880,that,4.64,optician ; the fact that ra; very,rstl_1880_0017.txt,txt_rstl
1880,that,4.64,this with the fact that the centre,rstl_1880_0017.txt,txt_rstl
1880,that,4.64,owing to the fact that his 8ilver,rstl_1880_0022.txt,txt_rstl
1880,that,4.64,arises from the fact that the relation,rstl_1880_0022.txt,txt_rstl
1880,that,4.64,"abgeleitet worden,” The fact is that Gree",rstl_1880_0013.txt,txt_rstl
1880,that,4.64,due to the fact that in a,rstl_1880_0013.txt,txt_rstl
1880,that,4.64,interesting from the fact that it unmistakably,rstl_1880_0014.txt,txt_rstl
1880,that,4.64,mind is the fact that in those,rstl_1880_0003.txt,txt_rstl
1880,that,4.64,calcareous matrix. The fact that the silica,rstl_1880_0014.txt,txt_rstl
1880,that,4.64,alive to the fact that minute differences,rstl_1880_0003.txt,txt_rstl
1880,that,4.64,in mind the fact that the lowest,rstl_1880_0003.txt,txt_rstl
1880,that,4.64,prove a significant fact : that these,rstl_1880_0003.txt,txt_rstl
1880,that,4.64,note here the fact that the crucial,rstl_1880_0003.txt,txt_rstl
1880,that,4.64,dependent upon the fact that the 8wollen,rstl_1880_0003.txt,txt_rstl
1880,that,4.64,in mind the fact that the irregular,rstl_1880_0003.txt,txt_rstl
1880,that,4.64,blind to the fact that it served,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,have recorded the fact that the characteristic,rstl_1880_0014.txt,txt_rstl
1880,that,4.64,think that the fact of their occurrence,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,as demonstrates the fact that they are,rstl_1880_0014.txt,txt_rstl
1880,that,4.64,due to the fact that these individual,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,heart. The mere fact that the presence,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,pointed to the fact that in the,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,view of the fact that in these,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,made to the fact that in the,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,addition to the fact that the explanations,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,only explain this fact by supposing that,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,"is an interesting fact that ganglionie tissue,",rstl_1880_0007.txt,txt_rstl
1880,that,4.64,mention that the fact of the polypite,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,point ont the fact that some of,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,they establish the fact that whether or,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,"any case, the fact remains that while",rstl_1880_0007.txt,txt_rstl
1880,that,4.64,consists in the fact that sometimes waves,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,times observed a fact that is worth,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,owing to the fact that all the,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,"priori, by the fact that rhythmic action",rstl_1880_0007.txt,txt_rstl
1880,that,4.64,"posteriori, by the fact that in Sarsia",rstl_1880_0007.txt,txt_rstl
1880,that,4.64,by the additional fact that very often,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,to the important fact that before the,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,"became colourless, The fact that in some",rstl_1880_0008.txt,txt_rstl
1880,that,4.64,stress upon the fact that there were,rstl_1880_0008.txt,txt_rstl
1880,that,4.64,but to the fact that the increased,rstl_1880_0008.txt,txt_rstl
1880,that,4.64,bore. Also the fact that when muzzle,rstl_1880_0008.txt,txt_rstl
1880,that,4.64,confirmed by the fact that it is,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,attention to the fact that the period,rstl_1880_0007.txt,txt_rstl
1880,that,4.64,follows from the fact that the line,rstl_1880_0020.txt,txt_rstl
1880,that,4.64,due to the fact that the spreading,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,| tion the fact that in all,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,refer to the fact that changes can,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,establisghment of the fact that even in,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,connected with the fact that the discharge,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,follow from the fact that the electricity,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,a very significant fact that the intermittence,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,"And again, the' fact that the same",rstl_1880_0016.txt,txt_rstl
1880,that,4.64,"see, to the fact that the patch",rstl_1880_0016.txt,txt_rstl
1880,that,4.64,due to the fact that there is,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,"effect, of the fact that glass is",rstl_1880_0016.txt,txt_rstl
1880,that,4.64,all. nd the fact that the molecular,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,glass by the fact that they ceased,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,seen by the fact that no difference,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,connecte with the fact that the presence,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,attention to the fact that it 1s,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,is it this fact that we owe,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,accounted by the fact that in the,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,to explain he fact that relief phosphorescence,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,shown by the fact that a similar,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,already established the fact that the immediate,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,due to the fact that it becomes,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,enhanced by the fact that this relief-,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,situation and the fact that gaseous negative,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,due to the fact that intermittent discharges,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,this hypothesis. The fact that resistance 5,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,magnet. But the fact that in this,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,due to the fact that it was,rstl_1880_0020.txt,txt_rstl
1880,that,4.64,191 ( The fact that there is,rstl_1880_0020.txt,txt_rstl
1880,that,4.64,seen from the fact that [51 the,rstl_1880_0020.txt,txt_rstl
1880,that,4.64,with is the fact that when X=4&,rstl_1880_0020.txt,txt_rstl
1880,that,4.64,is a remarkable fact that the most,rstl_1880_0020.txt,txt_rstl
1880,that,4.64,follows from the fact that in all,rstl_1880_0020.txt,txt_rstl
1880,that,4.64,"least, to the fact that plob 12",rstl_1880_0010.txt,txt_rstl
1880,that,4.64,we have the fact that all the,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,appear from the fact that in every,rstl_1880_0010.txt,txt_rstl
1880,that,4.64,testify to the fact that it is,rstl_1880_0016.txt,txt_rstl
1880,that,4.64,together with the fact that the then,rstl_1880_0010.txt,txt_rstl
1880,that,4.64,not recognise the fact that a considerable,rstl_1880_0010.txt,txt_rstl
1880,that,4.64,called to the fact that the nitrate,rstl_1880_0010.txt,txt_rstl
1880,that,4.64,for by the fact that there had,rstl_1880_0010.txt,txt_rstl
1880,that,4.64,consistent with the fact that the nitrogen,rstl_1880_0010.txt,txt_rstl
1880,that,4.64,called to the fact that the nitrogen,rstl_1880_0010.txt,txt_rstl
1880,that,4.64,concluded from the fact that there was,rstl_1880_0010.txt,txt_rstl
1880,that,4.64,that without manure—a fact supposed to be,rstl_1880_0010.txt,txt_rstl
1881,that,4.71,integer +4. The fact that BesseL's function,rstl_1881_0018.txt,txt_rstl
1881,that,4.71,measurements was the fact that the same,rstl_1881_0020.txt,txt_rstl
1881,that,4.71,chiefly in the fact that the potential,rstl_1881_0014.txt,txt_rstl
1881,that,4.71,We have in fact proved that Y,rstl_1881_0014.txt,txt_rstl
1881,that,4.71,to suggest the fact that what we,rstl_1881_0017.txt,txt_rstl
1881,that,4.71,corroborated by the fact that in the,rstl_1881_0013.txt,txt_rstl
1881,that,4.71,vesicles. From the fact that by their,rstl_1881_0013.txt,txt_rstl
1881,that,4.71,invisible. From the fact also that the,rstl_1881_0013.txt,txt_rstl
1881,that,4.71,cated by the fact that they are,rstl_1881_0017.txt,txt_rstl
1881,that,4.71,"it may, the fact that in young",rstl_1881_0019.txt,txt_rstl
1881,that,4.71,not overlook the fact that a glycerine,rstl_1881_0016.txt,txt_rstl
1881,that,4.71,"in life, the fact that the pyloric",rstl_1881_0016.txt,txt_rstl
1881,that,4.71,only by the fact that the feet,rstl_1881_0019.txt,txt_rstl
1881,that,4.71,proved by the fact that when any,rstl_1881_0019.txt,txt_rstl
1881,that,4.71,active movement. This fact proves that the,rstl_1881_0019.txt,txt_rstl
1881,that,4.71,and therefore the fact that in the,rstl_1881_0019.txt,txt_rstl
1881,that,4.71,due to the fact that it seemed,rstl_1881_0018.txt,txt_rstl
1881,that,4.71,proved by the fact that single detached,rstl_1881_0019.txt,txt_rstl
1881,that,4.71,"other hand, the fact that a certain",rstl_1881_0019.txt,txt_rstl
1881,that,4.71,method by the fact that Mr. Gorpox,rstl_1881_0005.txt,txt_rstl
1881,that,4.71,"other hand, the fact that they continue",rstl_1881_0019.txt,txt_rstl
1881,that,4.71,"remark, beyond the fact that as a",rstl_1881_0020.txt,txt_rstl
1881,that,4.71,"influence, is the fact that when the",rstl_1881_0019.txt,txt_rstl
1881,that,4.71,due to the fact that the osseous,rstl_1881_0002.txt,txt_rstl
1881,that,4.71,for by the fact that the range,rstl_1881_0008.txt,txt_rstl
1881,that,4.71,reconciled by the fact that the same,rstl_1881_0019.txt,txt_rstl
1881,that,4.71,found in the fact that the expression,rstl_1881_0008.txt,txt_rstl
1881,that,4.71,based on the fact that no regular,rstl_1881_0008.txt,txt_rstl
1881,that,4.71,have overlooked the fact that if the,rstl_1881_0008.txt,txt_rstl
1881,that,4.71,obvious by the fact that these pedicellarizz,rstl_1881_0019.txt,txt_rstl
1881,that,4.71,increased by the fact that the boundary,rstl_1881_0008.txt,txt_rstl
1881,that,4.71,per cent. The fact that the most,rstl_1881_0008.txt,txt_rstl
1881,that,4.71,the films. —The fact that films formed,rstl_1881_0008.txt,txt_rstl
1881,that,4.71,"think, demonstrate the fact that we have",rstl_1881_0003.txt,txt_rstl
1881,that,4.71,enhanced by the fact that no observations,rstl_1881_0008.txt,txt_rstl
1881,that,4.71,he overlooks the fact that Mr. Bixxgy,rstl_1881_0003.txt,txt_rstl
1881,that,4.71,attention to the fact that the large,rstl_1881_0003.txt,txt_rstl
1881,that,4.71,obvious from the fact that even in,rstl_1881_0003.txt,txt_rstl
1881,that,4.71,attention to the fact that a molecular,rstl_1881_0007.txt,txt_rstl
1881,that,4.71,connected with the fact that at comparatively,rstl_1881_0007.txt,txt_rstl
1881,that,4.71,corresponds with the fact that this species,rstl_1881_0001.txt,txt_rstl
1881,that,4.71,pa.). = The fact is that the,rstl_1881_0001.txt,txt_rstl
1881,that,4.71,"plexus. Nevertheless, the fact that these functions",rstl_1881_0019.txt,txt_rstl
1881,that,4.71,proyed by the fact that 3x33 times,rstl_1881_0009.txt,txt_rstl
1881,that,4.71,"agree with the fact that the earth,",rstl_1881_0009.txt,txt_rstl
1882,that,4.73,supported by the fact that the highly,rstl_1882_0027.txt,txt_rstl
1882,that,4.73,is a curious fact that until the,rstl_1882_0027.txt,txt_rstl
1882,that,4.73,remark that the fact is of the,rstl_1882_0023.txt,txt_rstl
1882,that,4.73,arise from the fact that actual |,rstl_1882_0005.txt,txt_rstl
1882,matter,4.86,a matter of fact a relatively considerable,rstl_1882_0014.txt,txt_rstl
1882,that,4.73,is a curious fact that the game,rstl_1882_0020.txt,txt_rstl
1882,that,4.73,which established the fact that the alloy,rstl_1882_0020.txt,txt_rstl
1882,matter,4.86,a matter of fact the chronograph-cylinder is,rstl_1882_0006.txt,txt_rstl
1882,matter,4.86,a matter of fact experiments which I,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,"is 5*6247, The fact that a 8ubstance",rstl_1882_0027.txt,txt_rstl
1882,that,4.73,due to the fact that when a,rstl_1882_0023.txt,txt_rstl
1882,that,4.73,due to the fact that similar particles,rstl_1882_0027.txt,txt_rstl
1882,that,4.73,"wrong, and the fact that some of",rstl_1882_0022.txt,txt_rstl
1882,that,4.73,to the curious fact that the five,rstl_1882_0027.txt,txt_rstl
1882,that,4.73,and inferred the fact that owing to,rstl_1882_0019.txt,txt_rstl
1882,that,4.73,attention to the fact that the vibrations,rstl_1882_0019.txt,txt_rstl
1882,that,4.73,attention to the fact that the fall,rstl_1882_0019.txt,txt_rstl
1882,that,4.73,set in the fact that the smoked,rstl_1882_0019.txt,txt_rstl
1882,that,4.73,partly in the fact that the fall,rstl_1882_0019.txt,txt_rstl
1882,that,4.73,likely by the fact that the motion,rstl_1882_0019.txt,txt_rstl
1882,that,4.73,owing to the fact that @ new,rstl_1882_0019.txt,txt_rstl
1882,that,4.73,indicated by the fact that the root,rstl_1882_0022.txt,txt_rstl
1882,that,4.73,shown by the fact that eurare or,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,shown by the fact that whereas a,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,due to the fact that with a,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,= S The fact that the alloy,rstl_1882_0027.txt,txt_rstl
1882,that,4.73,that muscle. This fact that a diminution,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,for by the fact that at actual,rstl_1882_0014.txt,txt_rstl
1882,that,4.73,shown by the fact that stimulation of,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,strongly upon the fact that certain sulei,rstl_1882_0015.txt,txt_rstl
1882,that,4.73,attention to the fact that the action,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,definitely presented the fact that the iz,rstl_1882_0026.txt,txt_rstl
1882,that,4.73,"application of the fact that if F(z,",rstl_1882_0010.txt,txt_rstl
1882,that,4.73,? | The fact that the four,rstl_1882_0012.txt,txt_rstl
1882,that,4.73,struck with the fact that alkaline substances,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,"ganglia. Indeed, the fact that the vagus",rstl_1882_0024.txt,txt_rstl
1882,that,4.73,to be the fact that the formation,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,proved by the fact that its stimulation,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,VAGUS NERVE. 1025 fact that the ventricular,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,nerve by the fact that owing to,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,They noticed the fact that if these,rstl_1882_0026.txt,txt_rstl
1882,that,4.73,a 8omewhat similar fact to that which,rstl_1882_0026.txt,txt_rstl
1882,that,4.73,gained by the fact that the quarter-inch,rstl_1882_0015.txt,txt_rstl
1882,that,4.73,"; the second fact is, that the",rstl_1882_0026.txt,txt_rstl
1882,that,4.73,depends on the fact that the cortex,rstl_1882_0026.txt,txt_rstl
1882,that,4.73,guard from the fact that the old,rstl_1882_0014.txt,txt_rstl
1882,that,4.73,indicated by the fact that in death,rstl_1882_0013.txt,txt_rstl
1882,that,4.73,accord with the fact that its bones,rstl_1882_0013.txt,txt_rstl
1882,that,4.73,aware of the fact that the frontal,rstl_1882_0015.txt,txt_rstl
1882,that,4.73,underlying strata. The fact that the bifurcate,rstl_1882_0015.txt,txt_rstl
1882,that,4.73,mind the important fact that both these,rstl_1882_0015.txt,txt_rstl
1882,that,4.73,chiefly from the fact that it foreshadows,rstl_1882_0015.txt,txt_rstl
1882,that,4.73,"B), the important fact is disclosed that",rstl_1882_0015.txt,txt_rstl
1882,that,4.73,recognised as a fact that every contraction,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,consistent with the fact that such a,rstl_1882_0023.txt,txt_rstl
1882,that,4.73,possibility by the fact that AuperT® has,rstl_1882_0024.txt,txt_rstl
1882,that,4.73,for by the fact that a larger,rstl_1882_0029.txt,txt_rstl
1882,that,4.73,PARKER ON THE fact that the ovary,rstl_1882_0008.txt,txt_rstl
